#entry|column|length|symbols|count
BASE_REFILL|2|3|S6,S8,S7|1
BASE_REFILL|2|3|S7,S1,S8|1
BASE_REFILL|2|3|S7,S2,S4|1
BASE_REFILL|2|3|S7,S2,S7|1
BASE_REFILL|2|3|S7,S3,S4|1
BASE_REFILL|2|3|S7,S3,S6|1
BASE_REFILL|2|3|S7,S5,S4|1
BASE_REFILL|2|3|S7,S5,S8|1
BASE_REFILL|2|3|S7,S6,S2|1
BASE_REFILL|2|3|S7,S6,S5|1
BASE_REFILL|2|3|S7,S7,S2|1
BASE_REFILL|2|3|S7,S7,S7|1
BASE_REFILL|2|3|S7,S7,S8|1
BASE_REFILL|2|3|S7,S8,S3|1
BASE_REFILL|2|3|S7,S8,S4|1
BASE_REFILL|2|3|S7,S9,S5|1
BASE_REFILL|2|3|S7,S9,S7|1
BASE_REFILL|2|3|S7,S9,S9|1
BASE_REFILL|2|3|S8,S1,S1|1
BASE_REFILL|2|3|S8,S1,S4|1
BASE_REFILL|2|3|S8,S2,S6|2
BASE_REFILL|2|3|S8,S3,S4|1
BASE_REFILL|2|3|S8,S3,S8|1
BASE_REFILL|2|3|S8,S3,S9|1
BASE_REFILL|2|3|S8,S4,S2|1
BASE_REFILL|2|3|S8,S4,S4|1
BASE_REFILL|2|3|S8,S4,S6|2
BASE_REFILL|2|3|S8,S4,S7|2
BASE_REFILL|2|3|S8,S5,S2|1
BASE_REFILL|2|3|S8,S5,S5|2
BASE_REFILL|2|3|S8,S6,S5|1
BASE_REFILL|2|3|S8,S7,S2|1
BASE_REFILL|2|3|S8,S7,S4|1
BASE_REFILL|2|3|S8,S7,S5|2
BASE_REFILL|2|3|S8,S7,S6|1
BASE_REFILL|2|3|S8,S8,S3|1
BASE_REFILL|2|3|S8,S8,S6|1
BASE_REFILL|2|3|S8,S8,S7|1
BASE_REFILL|2|3|S8,S9,S3|1
BASE_REFILL|2|3|S8,S9,S6|1
BASE_REFILL|2|3|S9,S2,S2|1
BASE_REFILL|2|3|S9,S2,S3|1
BASE_REFILL|2|3|S9,S2,S9|1
BASE_REFILL|2|3|S9,S4,S4|1
BASE_REFILL|2|3|S9,S4,S7|2
BASE_REFILL|2|3|S9,S5,S1|1
BASE_REFILL|2|3|S9,S5,S5|3
BASE_REFILL|2|3|S9,S6,S2|1
BASE_REFILL|2|3|S9,S8,S3|1
BASE_REFILL|2|3|S9,S9,S2|1
BASE_REFILL|2|3|S9,S9,S6|1
BASE_REFILL|2|3|S9,S9,S8|1
BASE_REFILL|2|3|S9,S9,S9|2
BASE_REFILL|2|4|S1,S3,S7,S8|1
BASE_REFILL|2|4|S1,S9,S2,S7|1
BASE_REFILL|2|4|S2,S2,S2,S7|1
BASE_REFILL|2|4|S2,S2,S4,S9|1
BASE_REFILL|2|4|S2,S2,S9,S3|1
BASE_REFILL|2|4|S2,S2,S9,S9|1
BASE_REFILL|2|4|S2,S4,S3,S5|1
BASE_REFILL|2|4|S2,S5,S4,S6|1
BASE_REFILL|2|4|S2,S7,S9,S4|1
BASE_REFILL|2|4|S2,S8,S6,S7|1
BASE_REFILL|2|4|S2,S8,S8,S5|1
BASE_REFILL|2|4|S2,S9,S9,S9|1
BASE_REFILL|2|4|S3,S1,S4,S2|1
BASE_REFILL|2|4|S3,S1,S4,S8|1
BASE_REFILL|2|4|S3,S2,S2,S9|1
BASE_REFILL|2|4|S3,S2,S4,S3|1
BASE_REFILL|2|4|S3,S7,S1,S3|1
BASE_REFILL|2|4|S3,S8,S8,S9|1
BASE_REFILL|2|4|S4,S2,S2,S9|1
BASE_REFILL|2|4|S4,S4,S6,S6|1
BASE_REFILL|2|4|S4,S4,S7,S7|1
BASE_REFILL|2|4|S4,S4,S9,S8|1
BASE_REFILL|2|4|S4,S5,S4,S2|1
BASE_REFILL|2|4|S4,S5,S4,S6|1
BASE_REFILL|2|4|S4,S6,S2,S3|1
BASE_REFILL|2|4|S4,S7,S5,S3|2
BASE_REFILL|2|4|S4,S8,S4,S3|1
BASE_REFILL|2|4|S4,S8,S5,S6|1
BASE_REFILL|2|4|S4,S8,S7,S7|1
BASE_REFILL|2|4|S4,S8,S8,S6|1
BASE_REFILL|2|4|S4,S9,S1,S3|1
BASE_REFILL|2|4|S4,S9,S3,S2|1
BASE_REFILL|2|4|S5,S1,S3,S4|1
BASE_REFILL|2|4|S5,S2,S2,S2|1
BASE_REFILL|2|4|S5,S4,S1,S8|1
BASE_REFILL|2|4|S5,S4,S3,S9|1
BASE_REFILL|2|4|S5,S4,S6,S4|1
BASE_REFILL|2|4|S5,S5,S7,S3|1
BASE_REFILL|2|4|S5,S5,S7,S4|1
BASE_REFILL|2|4|S5,S5,S7,S9|1
BASE_REFILL|2|4|S5,S6,S8,S7|1
BASE_REFILL|2|4|S5,S8,S5,S7|1
BASE_REFILL|2|4|S5,S9,S3,S9|1
BASE_REFILL|2|4|S6,S2,S9,S3|1
BASE_REFILL|2|4|S6,S5,S7,S3|1
BASE_REFILL|2|4|S6,S9,S2,S2|1
BASE_REFILL|2|4|S6,S9,S9,S4|1
BASE_REFILL|2|4|S7,S3,S6,S6|1
BASE_REFILL|2|4|S7,S4,S5,S5|1
BASE_REFILL|2|4|S7,S4,S7,S5|1
BASE_REFILL|2|4|S7,S6,S6,S7|1
BASE_REFILL|2|4|S7,S6,S9,S7|1
BASE_REFILL|2|4|S7,S7,S6,S3|1
BASE_REFILL|2|4|S7,S7,S7,S7|1
BASE_REFILL|2|4|S7,S8,S2,S2|1
BASE_REFILL|2|4|S7,S8,S7,S4|1
BASE_REFILL|2|4|S7,S8,S8,S7|1
BASE_REFILL|2|4|S7,S8,S9,S4|1
BASE_REFILL|2|4|S8,S2,S3,S8|1
BASE_REFILL|2|4|S8,S6,S4,S5|1
BASE_REFILL|2|4|S8,S8,S1,S6|1
BASE_REFILL|2|4|S8,S8,S3,S2|1
BASE_REFILL|2|4|S8,S8,S3,S3|1
BASE_REFILL|2|4|S8,S8,S7,S9|1
BASE_REFILL|2|4|S9,S1,S6,S6|1
BASE_REFILL|2|4|S9,S6,S6,S7|1
BASE_REFILL|2|4|S9,S7,S2,S2|1
BASE_REFILL|2|4|S9,S9,S2,S3|1
BASE_REFILL|2|4|S9,S9,S9,S5|1
BASE_REFILL|2|5|S2,S3,S1,S4,S3|1
BASE_REFILL|2|5|S2,S6,S4,S8,S4|1
BASE_REFILL|2|5|S2,S8,S2,S8,S6|1
BASE_REFILL|2|5|S3,S3,S3,S3,S5|1
BASE_REFILL|2|5|S3,S3,S7,S5,S1|1
BASE_REFILL|2|5|S5,S3,S5,S5,S4|1
BASE_REFILL|2|5|S6,S1,S5,S6,S8|2
BASE_REFILL|2|5|S6,S4,S3,S6,S4|1
BASE_REFILL|2|5|S7,S1,S6,S6,S1|1
BASE_REFILL|2|5|S7,S3,S2,S4,S9|1
BASE_REFILL|2|5|S8,S9,S6,S2,S6|1
BASE_REFILL|2|5|S9,S4,S3,S2,S4|1
BASE_REFILL|2|5|S9,S8,S2,S9,S2|1
BASE_REFILL|3|1|S1|2
BASE_REFILL|3|1|S2|41
BASE_REFILL|3|1|S3|47
BASE_REFILL|3|1|S4|31
BASE_REFILL|3|1|S5|42
BASE_REFILL|3|1|S6|39
BASE_REFILL|3|1|S7|47
BASE_REFILL|3|1|S8|35
BASE_REFILL|3|1|S9|27
BASE_REFILL|3|2|S1,S2|2
BASE_REFILL|3|2|S1,S5|1
BASE_REFILL|3|2|S1,S6|1
BASE_REFILL|3|2|S1,S8|1
BASE_REFILL|3|2|S1,S9|1
BASE_REFILL|3|2|S2,S2|5
BASE_REFILL|3|2|S2,S3|4
BASE_REFILL|3|2|S2,S4|4
BASE_REFILL|3|2|S2,S5|2
BASE_REFILL|3|2|S2,S6|1
BASE_REFILL|3|2|S2,S7|2
BASE_REFILL|3|2|S2,S8|2
BASE_REFILL|3|2|S2,S9|10
BASE_REFILL|3|2|S3,S2|10
BASE_REFILL|3|2|S3,S3|5
BASE_REFILL|3|2|S3,S4|6
BASE_REFILL|3|2|S3,S5|7
BASE_REFILL|3|2|S3,S6|6
BASE_REFILL|3|2|S3,S7|2
BASE_REFILL|3|2|S3,S8|5
BASE_REFILL|3|2|S4,S1|2
BASE_REFILL|3|2|S4,S2|2
BASE_REFILL|3|2|S4,S3|2
BASE_REFILL|3|2|S4,S4|7
BASE_REFILL|3|2|S4,S5|9
BASE_REFILL|3|2|S4,S6|3
BASE_REFILL|3|2|S4,S7|1
BASE_REFILL|3|2|S4,S9|5
BASE_REFILL|3|2|S5,S1|1
BASE_REFILL|3|2|S5,S2|3
BASE_REFILL|3|2|S5,S3|3
BASE_REFILL|3|2|S5,S4|2
BASE_REFILL|3|2|S5,S5|7
BASE_REFILL|3|2|S5,S6|3
BASE_REFILL|3|2|S5,S7|4
BASE_REFILL|3|2|S5,S8|5
BASE_REFILL|3|2|S5,S9|3
BASE_REFILL|3|2|S6,S1|1
BASE_REFILL|3|2|S6,S2|4
BASE_REFILL|3|2|S6,S3|1
BASE_REFILL|3|2|S6,S4|2
BASE_REFILL|3|2|S6,S5|3
BASE_REFILL|3|2|S6,S6|6
BASE_REFILL|3|2|S6,S7|2
BASE_REFILL|3|2|S6,S8|2
BASE_REFILL|3|2|S6,S9|3
BASE_REFILL|3|2|S7,S1|1
BASE_REFILL|3|2|S7,S2|5
BASE_REFILL|3|2|S7,S3|3
BASE_REFILL|3|2|S7,S4|4
BASE_REFILL|3|2|S7,S5|4
BASE_REFILL|3|2|S7,S6|3
BASE_REFILL|3|2|S7,S7|3
BASE_REFILL|3|2|S7,S8|2
BASE_REFILL|3|2|S7,S9|1
BASE_REFILL|3|2|S8,S2|2
BASE_REFILL|3|2|S8,S3|1
BASE_REFILL|3|2|S8,S4|5
BASE_REFILL|3|2|S8,S5|2
BASE_REFILL|3|2|S8,S6|2
BASE_REFILL|3|2|S8,S7|5
BASE_REFILL|3|2|S8,S8|5
BASE_REFILL|3|2|S8,S9|4
BASE_REFILL|3|2|S9,S2|1
BASE_REFILL|3|2|S9,S3|9
BASE_REFILL|3|2|S9,S4|2
BASE_REFILL|3|2|S9,S6|3
BASE_REFILL|3|2|S9,S7|1
BASE_REFILL|3|2|S9,S8|4
BASE_REFILL|3|2|S9,S9|4
BASE_REFILL|3|3|S1,S3,S6|1
BASE_REFILL|3|3|S1,S4,S4|1
BASE_REFILL|3|3|S1,S5,S5|1
BASE_REFILL|3|3|S1,S5,S9|1
BASE_REFILL|3|3|S1,S7,S9|1
BASE_REFILL|3|3|S1,S9,S5|1
BASE_REFILL|3|3|S2,S2,S2|3
BASE_REFILL|3|3|S2,S2,S3|1
BASE_REFILL|3|3|S2,S3,S3|1
BASE_REFILL|3|3|S2,S3,S5|1
BASE_REFILL|3|3|S2,S3,S6|1
BASE_REFILL|3|3|S2,S3,S7|1
BASE_REFILL|3|3|S2,S4,S7|2
BASE_REFILL|3|3|S2,S5,S5|1
BASE_REFILL|3|3|S2,S6,S2|2
BASE_REFILL|3|3|S2,S6,S3|2
BASE_REFILL|3|3|S2,S6,S6|1
BASE_REFILL|3|3|S2,S7,S5|1
BASE_REFILL|3|3|S2,S7,S7|1
BASE_REFILL|3|3|S2,S8,S2|1
BASE_REFILL|3|3|S2,S8,S7|1
BASE_REFILL|3|3|S2,S9,S2|1
BASE_REFILL|3|3|S3,S2,S1|1
BASE_REFILL|3|3|S3,S2,S2|1
BASE_REFILL|3|3|S3,S2,S6|1
BASE_REFILL|3|3|S3,S2,S7|1
BASE_REFILL|3|3|S3,S4,S5|1
BASE_REFILL|3|3|S3,S6,S4|1
BASE_REFILL|3|3|S3,S6,S6|1
BASE_REFILL|3|3|S3,S6,S8|1
BASE_REFILL|3|3|S3,S8,S8|1
BASE_REFILL|3|3|S3,S9,S3|1
BASE_REFILL|3|3|S3,S9,S4|1
BASE_REFILL|3|3|S3,S9,S6|1
BASE_REFILL|3|3|S4,S1,S2|2
BASE_REFILL|3|3|S4,S1,S7|1
BASE_REFILL|3|3|S4,S3,S4|1
BASE_REFILL|3|3|S4,S4,S2|1
BASE_REFILL|3|3|S4,S4,S3|2
BASE_REFILL|3|3|S4,S4,S4|2
BASE_REFILL|3|3|S4,S4,S6|1
BASE_REFILL|3|3|S4,S4,S9|1
BASE_REFILL|3|3|S4,S5,S6|1
BASE_REFILL|3|3|S4,S6,S6|2
BASE_REFILL|3|3|S4,S6,S8|1
BASE_REFILL|3|3|S4,S7,S3|1
BASE_REFILL|3|3|S4,S7,S5|1
BASE_REFILL|3|3|S4,S7,S7|1
BASE_REFILL|3|3|S4,S9,S4|1
BASE_REFILL|3|3|S4,S9,S5|1
BASE_REFILL|3|3|S4,S9,S7|2
BASE_REFILL|3|3|S4,S9,S8|1
BASE_REFILL|3|3|S4,S9,S9|1
BASE_REFILL|3|3|S5,S1,S1|1
BASE_REFILL|3|3|S5,S3,S9|1
BASE_REFILL|3|3|S5,S4,S4|2
BASE_REFILL|3|3|S5,S4,S5|1
BASE_REFILL|3|3|S5,S4,S6|1
BASE_REFILL|3|3|S5,S5,S7|1
BASE_REFILL|3|3|S5,S6,S4|1
BASE_REFILL|3|3|S5,S7,S1|1
BASE_REFILL|3|3|S5,S7,S3|1
BASE_REFILL|3|3|S5,S7,S7|1
BASE_REFILL|3|3|S5,S8,S2|1
BASE_REFILL|3|3|S5,S8,S3|1
BASE_REFILL|3|3|S5,S8,S6|1
BASE_REFILL|3|3|S5,S9,S9|2
BASE_REFILL|3|3|S6,S3,S7|1
BASE_REFILL|3|3|S6,S4,S4|1
BASE_REFILL|3|3|S6,S5,S1|1
BASE_REFILL|3|3|S6,S5,S5|1
BASE_REFILL|3|3|S6,S6,S4|1
BASE_REFILL|3|3|S6,S6,S5|3
BASE_REFILL|3|3|S6,S7,S3|1
BASE_REFILL|3|3|S6,S7,S7|1
BASE_REFILL|3|3|S6,S7,S8|1
BASE_REFILL|3|3|S6,S8,S5|1
BASE_REFILL|3|3|S6,S8,S6|2
BASE_REFILL|3|3|S6,S8,S8|2
BASE_REFILL|3|3|S6,S9,S7|1
BASE_REFILL|3|3|S7,S1,S1|1
BASE_REFILL|3|3|S7,S2,S7|1
BASE_REFILL|3|3|S7,S2,S9|1
BASE_REFILL|3|3|S7,S3,S3|1
BASE_REFILL|3|3|S7,S3,S4|1
BASE_REFILL|3|3|S7,S4,S4|1
BASE_REFILL|3|3|S7,S4,S6|1
BASE_REFILL|3|3|S7,S4,S7|1
BASE_REFILL|3|3|S7,S4,S8|1
BASE_REFILL|3|3|S7,S5,S7|1
BASE_REFILL|3|3|S7,S6,S2|1
BASE_REFILL|3|3|S7,S6,S8|1
BASE_REFILL|3|3|S7,S7,S6|1
BASE_REFILL|3|3|S7,S9,S4|1
BASE_REFILL|3|3|S8,S1,S6|1
BASE_REFILL|3|3|S8,S2,S3|1
BASE_REFILL|3|3|S8,S2,S5|1
BASE_REFILL|3|3|S8,S3,S3|1
BASE_REFILL|3|3|S8,S3,S7|1
BASE_REFILL|3|3|S8,S3,S8|1
BASE_REFILL|3|3|S8,S3,S9|2
BASE_REFILL|3|3|S8,S5,S4|2
BASE_REFILL|3|3|S8,S5,S6|1
BASE_REFILL|3|3|S8,S6,S6|1
BASE_REFILL|3|3|S8,S6,S7|1
BASE_REFILL|3|3|S8,S7,S2|1
BASE_REFILL|3|3|S8,S8,S4|1
BASE_REFILL|3|3|S8,S8,S8|1
BASE_REFILL|3|3|S8,S9,S7|1
BASE_REFILL|3|3|S9,S1,S4|1
BASE_REFILL|3|3|S9,S3,S2|1
BASE_REFILL|3|3|S9,S3,S3|1
BASE_REFILL|3|3|S9,S3,S5|1
BASE_REFILL|3|3|S9,S3,S7|1
BASE_REFILL|3|3|S9,S4,S4|3
BASE_REFILL|3|3|S9,S4,S9|1
BASE_REFILL|3|3|S9,S5,S7|1
BASE_REFILL|3|3|S9,S6,S6|1
BASE_REFILL|3|3|S9,S6,S8|1
BASE_REFILL|3|3|S9,S7,S4|1
BASE_REFILL|3|3|S9,S7,S6|1
BASE_REFILL|3|3|S9,S8,S2|1
BASE_REFILL|3|3|S9,S8,S4|1
BASE_REFILL|3|4|S2,S3,S9,S5|1
BASE_REFILL|3|4|S2,S6,S5,S4|1
BASE_REFILL|3|4|S2,S6,S5,S6|1
BASE_REFILL|3|4|S2,S7,S3,S6|2
BASE_REFILL|3|4|S2,S8,S3,S4|1
BASE_REFILL|3|4|S2,S8,S8,S9|1
BASE_REFILL|3|4|S3,S2,S5,S6|1
BASE_REFILL|3|4|S3,S4,S3,S3|1
BASE_REFILL|3|4|S3,S5,S8,S9|1
BASE_REFILL|3|4|S3,S6,S7,S2|1
BASE_REFILL|3|4|S3,S7,S2,S9|1
BASE_REFILL|3|4|S3,S8,S9,S4|1
BASE_REFILL|3|4|S4,S3,S2,S3|1
BASE_REFILL|3|4|S4,S6,S6,S7|1
BASE_REFILL|3|4|S4,S6,S9,S6|1
BASE_REFILL|3|4|S4,S8,S1,S3|1
BASE_REFILL|3|4|S5,S5,S2,S5|1
BASE_REFILL|3|4|S5,S5,S8,S6|1
BASE_REFILL|3|4|S5,S7,S4,S5|1
BASE_REFILL|3|4|S5,S7,S7,S9|1
BASE_REFILL|3|4|S5,S9,S9,S9|1
BASE_REFILL|3|4|S6,S2,S8,S4|1
BASE_REFILL|3|4|S6,S3,S3,S8|1
BASE_REFILL|3|4|S6,S5,S1,S9|1
BASE_REFILL|3|4|S6,S6,S4,S9|1
BASE_REFILL|3|4|S6,S9,S3,S9|1
BASE_REFILL|3|4|S7,S3,S5,S3|1
BASE_REFILL|3|4|S7,S6,S6,S4|1
BASE_REFILL|3|4|S7,S7,S7,S8|1
BASE_REFILL|3|4|S8,S2,S3,S2|1
BASE_REFILL|3|4|S8,S4,S2,S7|1
BASE_REFILL|3|4|S8,S4,S4,S4|1
BASE_REFILL|3|4|S8,S5,S2,S9|1
BASE_REFILL|3|4|S8,S5,S4,S4|1
BASE_REFILL|3|4|S8,S5,S6,S2|1
BASE_REFILL|3|4|S8,S7,S8,S2|1
BASE_REFILL|3|4|S8,S9,S3,S3|1
BASE_REFILL|3|4|S8,S9,S6,S2|1
BASE_REFILL|3|5|S3,S5,S5,S3,S1|1
BASE_REFILL|3|5|S4,S5,S8,S7,S8|1
BASE_REFILL|3|5|S5,S2,S7,S4,S7|1
BASE_REFILL|3|5|S7,S9,S8,S6,S9|1
BASE_REFILL|3|5|S8,S2,S3,S6,S5|1
BASE_REFILL|3|5|S8,S4,S3,S2,S4|1
BASE_REFILL|3|5|S8,S9,S9,S3,S2|1
BASE_REFILL|3|5|S8,S9,S9,S6,S1|1
BASE_REFILL|3|5|S9,S2,S2,S1,S6|2
BASE_REFILL|3|5|S9,S2,S7,S4,S4|1
BASE_REFILL|3|5|S9,S4,S8,S4,S3|1
BASE_REFILL|4|1|S1|7
BASE_REFILL|4|1|S2|35
BASE_REFILL|4|1|S3|19
BASE_REFILL|4|1|S4|20
BASE_REFILL|4|1|S5|24
BASE_REFILL|4|1|S6|17
BASE_REFILL|4|1|S7|31
BASE_REFILL|4|1|S8|29
BASE_REFILL|4|1|S9|32
BASE_REFILL|4|2|S1,S2|1
BASE_REFILL|4|2|S2,S1|1
BASE_REFILL|4|2|S2,S2|5
BASE_REFILL|4|2|S2,S5|1
BASE_REFILL|4|2|S2,S6|2
BASE_REFILL|4|2|S2,S7|4
BASE_REFILL|4|2|S2,S8|4
BASE_REFILL|4|2|S2,S9|1
BASE_REFILL|4|2|S3,S2|3
BASE_REFILL|4|2|S3,S3|3
BASE_REFILL|4|2|S3,S4|1
BASE_REFILL|4|2|S3,S5|2
BASE_REFILL|4|2|S3,S6|2
BASE_REFILL|4|2|S3,S7|3
BASE_REFILL|4|2|S3,S8|2
BASE_REFILL|4|2|S3,S9|2
BASE_REFILL|4|2|S4,S1|1
BASE_REFILL|4|2|S4,S2|4
BASE_REFILL|4|2|S4,S3|3
BASE_REFILL|4|2|S4,S4|5
BASE_REFILL|4|2|S4,S5|1
BASE_REFILL|4|2|S4,S6|1
BASE_REFILL|4|2|S4,S7|1
BASE_REFILL|4|2|S4,S8|4
BASE_REFILL|4|2|S4,S9|3
BASE_REFILL|4|2|S5,S2|1
BASE_REFILL|4|2|S5,S3|1
BASE_REFILL|4|2|S5,S4|1
BASE_REFILL|4|2|S5,S8|1
BASE_REFILL|4|2|S5,S9|1
BASE_REFILL|4|2|S6,S2|1
BASE_REFILL|4|2|S6,S3|4
BASE_REFILL|4|2|S6,S4|1
BASE_REFILL|4|2|S6,S5|2
BASE_REFILL|4|2|S6,S7|5
BASE_REFILL|4|2|S6,S8|1
BASE_REFILL|4|2|S6,S9|2
BASE_REFILL|4|2|S7,S2|4
BASE_REFILL|4|2|S7,S3|2
BASE_REFILL|4|2|S7,S5|3
BASE_REFILL|4|2|S7,S6|1
BASE_REFILL|4|2|S7,S7|2
BASE_REFILL|4|2|S7,S8|4
BASE_REFILL|4|2|S7,S9|7
BASE_REFILL|4|2|S8,S1|1
BASE_REFILL|4|2|S8,S3|1
BASE_REFILL|4|2|S8,S4|3
BASE_REFILL|4|2|S8,S6|1
BASE_REFILL|4|2|S8,S7|3
BASE_REFILL|4|2|S8,S9|2
BASE_REFILL|4|2|S9,S2|1
BASE_REFILL|4|2|S9,S3|1
BASE_REFILL|4|2|S9,S5|2
BASE_REFILL|4|2|S9,S6|1
BASE_REFILL|4|2|S9,S7|3
BASE_REFILL|4|2|S9,S9|2
BASE_REFILL|4|3|S2,S2,S2|2
BASE_REFILL|4|3|S2,S3,S2|1
BASE_REFILL|4|3|S2,S6,S4|1
BASE_REFILL|4|3|S2,S6,S6|1
BASE_REFILL|4|3|S2,S6,S8|1
BASE_REFILL|4|3|S2,S7,S7|1
BASE_REFILL|4|3|S2,S8,S8|1
BASE_REFILL|4|3|S3,S2,S4|1
BASE_REFILL|4|3|S3,S3,S5|1
BASE_REFILL|4|3|S3,S3,S8|2
BASE_REFILL|4|3|S3,S4,S4|1
BASE_REFILL|4|3|S3,S7,S6|1
BASE_REFILL|4|3|S4,S2,S9|1
BASE_REFILL|4|3|S4,S4,S5|1
BASE_REFILL|4|3|S4,S4,S8|1
BASE_REFILL|4|3|S4,S4,S9|2
BASE_REFILL|4|3|S4,S5,S1|1
BASE_REFILL|4|3|S4,S6,S8|1
BASE_REFILL|4|3|S4,S8,S5|1
BASE_REFILL|4|3|S4,S8,S6|1
BASE_REFILL|4|3|S4,S8,S7|1
BASE_REFILL|4|3|S4,S8,S8|1
BASE_REFILL|4|3|S5,S2,S4|1
BASE_REFILL|4|3|S5,S2,S5|1
BASE_REFILL|4|3|S5,S2,S8|1
BASE_REFILL|4|3|S5,S3,S3|2
BASE_REFILL|4|3|S5,S3,S5|1
BASE_REFILL|4|3|S5,S3,S6|2
BASE_REFILL|4|3|S5,S3,S9|1
BASE_REFILL|4|3|S5,S6,S2|1
BASE_REFILL|4|3|S5,S9,S6|1
BASE_REFILL|4|3|S5,S9,S7|1
BASE_REFILL|4|3|S6,S1,S4|1
BASE_REFILL|4|3|S6,S3,S6|1
BASE_REFILL|4|3|S6,S3,S7|1
BASE_REFILL|4|3|S6,S4,S5|1
BASE_REFILL|4|3|S6,S4,S7|1
BASE_REFILL|4|3|S6,S5,S4|1
BASE_REFILL|4|3|S6,S5,S5|1
BASE_REFILL|4|3|S6,S6,S6|1
BASE_REFILL|4|3|S6,S7,S4|1
BASE_REFILL|4|3|S6,S9,S5|1
BASE_REFILL|4|3|S7,S3,S4|1
BASE_REFILL|4|3|S7,S7,S6|1
BASE_REFILL|4|3|S7,S8,S4|1
BASE_REFILL|4|3|S8,S3,S3|1
BASE_REFILL|4|3|S8,S3,S8|1
BASE_REFILL|4|3|S8,S5,S6|1
BASE_REFILL|4|3|S8,S5,S8|1
BASE_REFILL|4|3|S8,S6,S7|1
BASE_REFILL|4|3|S8,S7,S5|1
BASE_REFILL|4|3|S8,S8,S8|1
BASE_REFILL|4|3|S8,S9,S1|1
BASE_REFILL|4|3|S9,S2,S7|1
BASE_REFILL|4|3|S9,S2,S8|1
BASE_REFILL|4|3|S9,S6,S6|1
BASE_REFILL|4|3|S9,S8,S5|1
BASE_REFILL|4|3|S9,S9,S5|1
BASE_REFILL|4|3|S9,S9,S9|1
BASE_REFILL|4|4|S1,S9,S9,S5|1
BASE_REFILL|4|4|S3,S3,S3,S3|1
BASE_REFILL|4|4|S3,S6,S3,S4|1
BASE_REFILL|4|4|S4,S4,S6,S7|1
BASE_REFILL|4|4|S4,S6,S6,S3|1
BASE_REFILL|4|4|S4,S7,S8,S1|1
BASE_REFILL|4|4|S4,S7,S9,S6|2
BASE_REFILL|4|4|S4,S8,S3,S5|1
BASE_REFILL|4|4|S5,S2,S6,S6|1
BASE_REFILL|4|4|S6,S6,S6,S3|1
BASE_REFILL|4|4|S6,S8,S8,S9|1
BASE_REFILL|4|4|S7,S3,S3,S3|1
BASE_REFILL|4|4|S8,S7,S6,S9|1
BASE_REFILL|4|4|S8,S7,S9,S3|1
BASE_REFILL|4|4|S9,S6,S2,S7|1
BASE_REFILL|4|5|S2,S8,S2,S8,S8|1
BASE_REFILL|4|5|S6,S9,S6,S3,S9|1
EARTH_CASCADE_REFILL|0|1|S1|5
EARTH_CASCADE_REFILL|0|1|S2|25
EARTH_CASCADE_REFILL|0|1|S3|29
EARTH_CASCADE_REFILL|0|1|S4|18
EARTH_CASCADE_REFILL|0|1|S5|17
EARTH_CASCADE_REFILL|0|1|S6|18
EARTH_CASCADE_REFILL|0|1|S7|28
EARTH_CASCADE_REFILL|0|1|S8|14
EARTH_CASCADE_REFILL|0|1|S9|23
EARTH_CASCADE_REFILL|0|2|S1,S4|1
EARTH_CASCADE_REFILL|0|2|S1,S5|1
EARTH_CASCADE_REFILL|0|2|S1,S8|2
EARTH_CASCADE_REFILL|0|2|S2,S1|1
EARTH_CASCADE_REFILL|0|2|S2,S2|4
EARTH_CASCADE_REFILL|0|2|S2,S3|3
EARTH_CASCADE_REFILL|0|2|S2,S4|2
EARTH_CASCADE_REFILL|0|2|S2,S6|4
EARTH_CASCADE_REFILL|0|2|S2,S7|6
EARTH_CASCADE_REFILL|0|2|S2,S8|3
EARTH_CASCADE_REFILL|0|2|S2,S9|3
EARTH_CASCADE_REFILL|0|2|S3,S2|2
EARTH_CASCADE_REFILL|0|2|S3,S3|5
EARTH_CASCADE_REFILL|0|2|S3,S4|2
EARTH_CASCADE_REFILL|0|2|S3,S5|1
EARTH_CASCADE_REFILL|0|2|S3,S6|1
EARTH_CASCADE_REFILL|0|2|S3,S7|1
EARTH_CASCADE_REFILL|0|2|S3,S8|3
EARTH_CASCADE_REFILL|0|2|S3,S9|3
EARTH_CASCADE_REFILL|0|2|S4,S2|2
EARTH_CASCADE_REFILL|0|2|S4,S3|1
EARTH_CASCADE_REFILL|0|2|S4,S5|2
EARTH_CASCADE_REFILL|0|2|S4,S6|1
EARTH_CASCADE_REFILL|0|2|S4,S9|1
EARTH_CASCADE_REFILL|0|2|S5,S2|2
EARTH_CASCADE_REFILL|0|2|S5,S3|1
EARTH_CASCADE_REFILL|0|2|S5,S5|3
EARTH_CASCADE_REFILL|0|2|S5,S6|1
EARTH_CASCADE_REFILL|0|2|S5,S7|1
EARTH_CASCADE_REFILL|0|2|S5,S8|2
EARTH_CASCADE_REFILL|0|2|S5,S9|1
EARTH_CASCADE_REFILL|0|2|S6,S1|1
EARTH_CASCADE_REFILL|0|2|S6,S2|4
EARTH_CASCADE_REFILL|0|2|S6,S3|1
EARTH_CASCADE_REFILL|0|2|S6,S4|2
EARTH_CASCADE_REFILL|0|2|S6,S5|1
EARTH_CASCADE_REFILL|0|2|S6,S6|1
EARTH_CASCADE_REFILL|0|2|S6,S7|1
