# entry|column|replacementLength|symbols|observedCount
BASE_REFILL|2|2|H3,H5|2
BASE_REFILL|2|2|H3,J|4
BASE_REFILL|2|2|H3,K|2
BASE_REFILL|2|2|H3,Q|4
BASE_REFILL|2|2|H3,T|2
BASE_REFILL|2|2|H4,A|2
BASE_REFILL|2|2|H4,H1|2
BASE_REFILL|2|2|H4,H2|7
BASE_REFILL|2|2|H4,H3|8
BASE_REFILL|2|2|H4,H4|1
BASE_REFILL|2|2|H4,H5|3
BASE_REFILL|2|2|H4,K|2
BASE_REFILL|2|2|H4,Q|1
BASE_REFILL|2|2|H4,T|2
BASE_REFILL|2|2|H5,A|2
BASE_REFILL|2|2|H5,H1|1
BASE_REFILL|2|2|H5,H3|4
BASE_REFILL|2|2|H5,H4|2
BASE_REFILL|2|2|H5,H5|4
BASE_REFILL|2|2|H5,J|3
BASE_REFILL|2|2|H5,K|1
BASE_REFILL|2|2|H5,Q|4
BASE_REFILL|2|2|H5,T|4
BASE_REFILL|2|2|H5,X4|1
BASE_REFILL|2|2|J,H1|1
BASE_REFILL|2|2|J,H2|2
BASE_REFILL|2|2|J,H4|1
BASE_REFILL|2|2|J,H5|2
BASE_REFILL|2|2|J,J|3
BASE_REFILL|2|2|J,Q|2
BASE_REFILL|2|2|J,T|1
BASE_REFILL|2|2|J,X4|1
BASE_REFILL|2|2|K,H2|1
BASE_REFILL|2|2|K,H3|3
BASE_REFILL|2|2|K,H5|1
BASE_REFILL|2|2|K,K|2
BASE_REFILL|2|2|K,Q|2
BASE_REFILL|2|2|K,T|1
BASE_REFILL|2|2|K,X3|1
BASE_REFILL|2|2|Q,A|2
BASE_REFILL|2|2|Q,H1|1
BASE_REFILL|2|2|Q,H2|2
BASE_REFILL|2|2|Q,H3|3
BASE_REFILL|2|2|Q,H4|2
BASE_REFILL|2|2|Q,H5|2
BASE_REFILL|2|2|Q,J|2
BASE_REFILL|2|2|Q,Q|2
BASE_REFILL|2|2|Q,Scat|1
BASE_REFILL|2|2|Q,T|1
BASE_REFILL|2|2|T,A|2
BASE_REFILL|2|2|T,H1|2
BASE_REFILL|2|2|T,H2|2
BASE_REFILL|2|2|T,H4|2
BASE_REFILL|2|2|T,H5|4
BASE_REFILL|2|2|T,J|2
BASE_REFILL|2|2|T,K|1
BASE_REFILL|2|2|T,Q|2
BASE_REFILL|2|2|T,T|2
BASE_REFILL|2|2|T,X4|1
BASE_REFILL|2|2|X2,Q|1
BASE_REFILL|2|2|X4,H1|1
BASE_REFILL|2|2|X4,H4|1
BASE_REFILL|2|2|X4,H5|1
BASE_REFILL|2|2|X4,J|1
BASE_REFILL|2|2|X4,Q|1
BASE_REFILL|2|3|A,A,H3|1
BASE_REFILL|2|3|A,A,H5|1
BASE_REFILL|2|3|A,H1,H3|1
BASE_REFILL|2|3|A,H2,H2|1
BASE_REFILL|2|3|A,H5,Q|1
BASE_REFILL|2|3|A,H5,T|2
BASE_REFILL|2|3|A,J,H3|1
BASE_REFILL|2|3|A,K,H2|1
BASE_REFILL|2|3|A,K,H5|1
BASE_REFILL|2|3|A,T,K|1
BASE_REFILL|2|3|H1,H1,H2|1
BASE_REFILL|2|3|H1,H1,T|1
BASE_REFILL|2|3|H1,H2,H1|1
BASE_REFILL|2|3|H1,H3,H5|2
BASE_REFILL|2|3|H1,H3,T|1
BASE_REFILL|2|3|H1,H4,Q|2
BASE_REFILL|2|3|H1,H5,H4|1
BASE_REFILL|2|3|H1,K,H3|1
BASE_REFILL|2|3|H1,Q,H1|1
BASE_REFILL|2|3|H2,A,H4|1
BASE_REFILL|2|3|H2,H2,H3|1
BASE_REFILL|2|3|H2,H3,A|1
BASE_REFILL|2|3|H2,H3,Q|1
BASE_REFILL|2|3|H2,H5,H3|2
BASE_REFILL|2|3|H2,H5,Q|1
BASE_REFILL|2|3|H2,K,H4|1
BASE_REFILL|2|3|H2,Q,H3|1
BASE_REFILL|2|3|H2,T,H2|1
BASE_REFILL|2|3|H3,A,K|1
BASE_REFILL|2|3|H3,A,T|1
BASE_REFILL|2|3|H3,H1,H1|1
BASE_REFILL|2|3|H3,H1,H5|1
BASE_REFILL|2|3|H3,H1,J|1
BASE_REFILL|2|3|H3,H2,H1|1
BASE_REFILL|2|3|H3,H3,K|1
BASE_REFILL|2|3|H3,H3,T|1
BASE_REFILL|2|3|H3,H5,T|1
BASE_REFILL|2|3|H3,J,H2|1
BASE_REFILL|2|3|H3,T,H5|1
BASE_REFILL|2|3|H3,T,T|1
BASE_REFILL|2|3|H4,A,H5|1
BASE_REFILL|2|3|H4,H1,H3|1
BASE_REFILL|2|3|H4,H1,H5|1
BASE_REFILL|2|3|H4,H1,Q|1
BASE_REFILL|2|3|H4,H3,A|1
BASE_REFILL|2|3|H4,H3,H2|1
BASE_REFILL|2|3|H4,H3,H4|1
BASE_REFILL|2|3|H4,H3,T|1
BASE_REFILL|2|3|H4,H4,J|2
BASE_REFILL|2|3|H4,Q,J|1
BASE_REFILL|2|3|H5,H1,H3|1
BASE_REFILL|2|3|H5,Q,H3|2
BASE_REFILL|2|3|J,H3,H3|1
BASE_REFILL|2|3|J,H3,J|2
BASE_REFILL|2|3|J,K,H4|2
BASE_REFILL|2|3|J,K,Q|1
BASE_REFILL|2|3|J,T,H1|1
BASE_REFILL|2|3|J,T,J|1
BASE_REFILL|2|3|K,H1,H2|2
BASE_REFILL|2|3|K,H1,J|2
BASE_REFILL|2|3|K,H2,H4|1
BASE_REFILL|2|3|K,H2,J|1
BASE_REFILL|2|3|K,H3,Q|1
BASE_REFILL|2|3|K,H4,H5|1
BASE_REFILL|2|3|K,H5,H3|1
BASE_REFILL|2|3|K,H5,H4|1
BASE_REFILL|2|3|K,J,K|1
BASE_REFILL|2|3|K,K,H3|1
BASE_REFILL|2|3|K,Q,T|1
BASE_REFILL|2|3|K,T,H1|1
BASE_REFILL|2|3|K,X2,T|1
BASE_REFILL|2|3|Q,A,A|2
BASE_REFILL|2|3|Q,H1,Q|1
BASE_REFILL|2|3|Q,H3,A|1
BASE_REFILL|2|3|Q,H3,H3|1
BASE_REFILL|2|3|Q,H3,J|1
BASE_REFILL|2|3|Q,H4,H4|1
BASE_REFILL|2|3|Q,H4,X3|1
BASE_REFILL|2|3|Q,H5,H4|1
BASE_REFILL|2|3|Q,J,H1|1
BASE_REFILL|2|3|Q,K,H1|1
BASE_REFILL|2|3|Q,Q,H5|1
BASE_REFILL|2|3|Q,T,K|1
BASE_REFILL|2|3|Q,T,Q|1
BASE_REFILL|2|3|T,H1,J|1
BASE_REFILL|2|3|T,H2,H3|1
BASE_REFILL|2|3|T,H2,Q|1
BASE_REFILL|2|3|T,H5,A|1
BASE_REFILL|2|3|T,H5,H5|1
BASE_REFILL|2|3|T,J,H1|1
BASE_REFILL|2|3|T,J,H3|1
BASE_REFILL|2|3|T,K,H5|1
BASE_REFILL|2|3|T,K,Q|1
BASE_REFILL|2|3|T,Q,Q|1
BASE_REFILL|2|3|T,T,H5|1
BASE_REFILL|2|3|T,X4,K|1
BASE_REFILL|2|3|X3,H4,H4|2
BASE_REFILL|2|3|X4,A,T|1
BASE_REFILL|2|4|A,H1,J,H4|1
BASE_REFILL|2|4|A,H4,H5,H5|1
BASE_REFILL|2|4|A,J,K,H4|1
BASE_REFILL|2|4|A,T,H5,Q|1
BASE_REFILL|2|4|H1,H1,J,H5|1
BASE_REFILL|2|4|H1,H3,H3,H4|1
BASE_REFILL|2|4|H1,H3,J,A|1
BASE_REFILL|2|4|H1,J,H5,H2|1
BASE_REFILL|2|4|H1,J,J,H1|1
BASE_REFILL|2|4|H1,Scat,H2,X2|1
BASE_REFILL|2|4|H1,T,H5,H5|1
BASE_REFILL|2|4|H1,X3,A,H3|1
BASE_REFILL|2|4|H2,H1,H5,H1|1
BASE_REFILL|2|4|H2,H2,H1,H2|1
BASE_REFILL|2|4|H2,H2,T,A|1
BASE_REFILL|2|4|H2,H3,H5,H4|1
BASE_REFILL|2|4|H2,J,H5,H3|1
BASE_REFILL|2|4|H3,H4,K,X4|1
BASE_REFILL|2|4|H4,H4,H4,H4|1
BASE_REFILL|2|4|H4,H4,H5,J|2
BASE_REFILL|2|4|H4,T,H3,H2|1
BASE_REFILL|2|4|H4,T,H4,H5|1
BASE_REFILL|2|4|H5,T,T,A|1
BASE_REFILL|2|4|J,A,H3,K|1
BASE_REFILL|2|4|J,H1,H5,Q|1
BASE_REFILL|2|4|J,H2,K,J|1
BASE_REFILL|2|4|J,K,H5,J|1
BASE_REFILL|2|4|K,H1,A,H4|1
BASE_REFILL|2|4|K,H3,K,H4|1
BASE_REFILL|2|4|K,H4,Q,X2|1
BASE_REFILL|2|4|Q,H1,T,K|1
BASE_REFILL|2|4|Q,H3,T,H3|1
BASE_REFILL|2|4|Q,H4,H4,A|1
BASE_REFILL|2|4|Q,J,H1,J|1
BASE_REFILL|2|4|Q,J,H3,H1|1
BASE_REFILL|2|4|Q,T,J,X2|1
BASE_REFILL|2|4|Q,T,T,H4|1
BASE_REFILL|2|4|T,H4,H2,J|1
BASE_REFILL|2|4|T,J,J,T|1
BASE_REFILL|2|4|T,K,H2,H5|1
BASE_REFILL|2|4|T,Q,H3,J|1
BASE_REFILL|2|4|T,T,H2,J|1
BASE_REFILL|2|5|A,H5,K,K,K|1
BASE_REFILL|2|5|H1,H1,A,K,H1|1
BASE_REFILL|2|5|H1,H2,A,H4,Scat|1
BASE_REFILL|2|5|H1,T,H2,K,J|1
BASE_REFILL|2|5|H3,H1,X3,H2,H2|1
BASE_REFILL|2|5|H3,H2,K,X2,K|1
BASE_REFILL|2|5|H3,H5,Q,H1,H4|1
BASE_REFILL|2|5|H4,H4,H5,H3,H4|1
BASE_REFILL|2|5|H5,Q,H3,J,A|2
BASE_REFILL|2|5|J,H5,H2,H4,Q|1
BASE_REFILL|2|5|J,T,A,K,K|1
BASE_REFILL|2|5|Q,H4,H2,J,H5|1
BASE_REFILL|2|6|A,H3,H5,H2,X4,H4|1
BASE_REFILL|2|6|H2,A,T,H3,H2,X2|1
BASE_REFILL|2|6|Q,K,J,K,A,K|1
BASE_REFILL|3|1|A|36
BASE_REFILL|3|1|H1|34
BASE_REFILL|3|1|H2|24
BASE_REFILL|3|1|H3|17
BASE_REFILL|3|1|H4|22
BASE_REFILL|3|1|H5|25
BASE_REFILL|3|1|J|23
BASE_REFILL|3|1|K|30
BASE_REFILL|3|1|Q|27
BASE_REFILL|3|1|Scat|2
BASE_REFILL|3|1|T|23
BASE_REFILL|3|1|X3|2
BASE_REFILL|3|1|X4|7
BASE_REFILL|3|2|A,H1|2
BASE_REFILL|3|2|A,H2|3
BASE_REFILL|3|2|A,H3|2
BASE_REFILL|3|2|A,H4|3
BASE_REFILL|3|2|A,H5|4
BASE_REFILL|3|2|A,J|1
BASE_REFILL|3|2|A,T|1
BASE_REFILL|3|2|H1,A|2
BASE_REFILL|3|2|H1,H1|7
BASE_REFILL|3|2|H1,H2|4
BASE_REFILL|3|2|H1,H3|2
BASE_REFILL|3|2|H1,H4|1
BASE_REFILL|3|2|H1,H5|5
BASE_REFILL|3|2|H1,J|1
BASE_REFILL|3|2|H1,K|1
BASE_REFILL|3|2|H1,Q|1
BASE_REFILL|3|2|H1,T|4
BASE_REFILL|3|2|H2,A|5
BASE_REFILL|3|2|H2,H1|1
BASE_REFILL|3|2|H2,H2|2
BASE_REFILL|3|2|H2,H3|2
BASE_REFILL|3|2|H2,H4|1
BASE_REFILL|3|2|H2,H5|1
BASE_REFILL|3|2|H2,K|2
BASE_REFILL|3|2|H2,Q|2
BASE_REFILL|3|2|H2,T|2
BASE_REFILL|3|2|H3,H1|1
BASE_REFILL|3|2|H3,H2|1
BASE_REFILL|3|2|H3,H3|3
BASE_REFILL|3|2|H3,H4|2
BASE_REFILL|3|2|H3,H5|1
BASE_REFILL|3|2|H3,J|5
BASE_REFILL|3|2|H3,K|3
BASE_REFILL|3|2|H3,Q|3
BASE_REFILL|3|2|H3,T|2
BASE_REFILL|3|2|H4,A|1
BASE_REFILL|3|2|H4,H1|3
BASE_REFILL|3|2|H4,H2|1
BASE_REFILL|3|2|H4,H3|3
BASE_REFILL|3|2|H4,H4|6
BASE_REFILL|3|2|H4,H5|3
BASE_REFILL|3|2|H4,J|3
BASE_REFILL|3|2|H4,Q|2
BASE_REFILL|3|2|H5,A|1
BASE_REFILL|3|2|H5,H1|2
BASE_REFILL|3|2|H5,H2|1
BASE_REFILL|3|2|H5,H3|1
BASE_REFILL|3|2|H5,H4|3
BASE_REFILL|3|2|H5,H5|4
BASE_REFILL|3|2|H5,J|1
BASE_REFILL|3|2|H5,K|4
BASE_REFILL|3|2|H5,Q|1
BASE_REFILL|3|2|H5,T|2
BASE_REFILL|3|2|J,A|5
BASE_REFILL|3|2|J,H1|2
BASE_REFILL|3|2|J,H2|2
BASE_REFILL|3|2|J,H3|1
BASE_REFILL|3|2|J,H4|3
BASE_REFILL|3|2|J,H5|2
BASE_REFILL|3|2|J,J|3
BASE_REFILL|3|2|J,Q|2
BASE_REFILL|3|2|K,A|1
BASE_REFILL|3|2|K,H1|4
BASE_REFILL|3|2|K,H2|2
BASE_REFILL|3|2|K,H3|1
BASE_REFILL|3|2|K,H4|1
BASE_REFILL|3|2|K,H5|3
BASE_REFILL|3|2|K,K|2
BASE_REFILL|3|2|K,Q|2
BASE_REFILL|3|2|K,T|2
BASE_REFILL|3|2|K,X2|1
BASE_REFILL|3|2|Q,H1|3
BASE_REFILL|3|2|Q,H2|2
BASE_REFILL|3|2|Q,H3|6
BASE_REFILL|3|2|Q,H4|4
BASE_REFILL|3|2|Q,H5|3
BASE_REFILL|3|2|Q,J|1
BASE_REFILL|3|2|Q,K|4
BASE_REFILL|3|2|Q,Q|1
BASE_REFILL|3|2|Q,T|2
BASE_REFILL|3|2|Q,X4|2
BASE_REFILL|3|2|Scat,H2|1
BASE_REFILL|3|2|T,A|4
BASE_REFILL|3|2|T,H1|1
BASE_REFILL|3|2|T,H2|2
BASE_REFILL|3|2|T,H3|3
BASE_REFILL|3|2|T,H4|4
BASE_REFILL|3|2|T,H5|3
BASE_REFILL|3|2|T,Q|1
BASE_REFILL|3|2|T,T|2
BASE_REFILL|3|2|X2,H1|1
BASE_REFILL|3|2|X2,T|1
BASE_REFILL|3|2|X3,H3|1
BASE_REFILL|3|2|X4,A|1
BASE_REFILL|3|2|X4,H3|2
BASE_REFILL|3|3|A,A,H2|1
BASE_REFILL|3|3|A,H1,A|1
BASE_REFILL|3|3|A,H1,X4|1
BASE_REFILL|3|3|A,H3,K|1
BASE_REFILL|3|3|A,H3,Q|1
BASE_REFILL|3|3|A,H5,H4|1
BASE_REFILL|3|3|A,J,T|1
BASE_REFILL|3|3|A,K,H2|1
BASE_REFILL|3|3|A,T,H5|1
BASE_REFILL|3|3|A,T,J|1
BASE_REFILL|3|3|A,X2,A|1
BASE_REFILL|3|3|A,X4,H1|1
BASE_REFILL|3|3|H1,A,H2|1
BASE_REFILL|3|3|H1,H1,H5|1
BASE_REFILL|3|3|H1,H1,T|1
BASE_REFILL|3|3|H1,H3,H5|1
BASE_REFILL|3|3|H1,H4,H3|1
BASE_REFILL|3|3|H1,K,H3|1
BASE_REFILL|3|3|H1,Q,H4|1
BASE_REFILL|3|3|H2,A,J|1
BASE_REFILL|3|3|H2,H2,H3|2
BASE_REFILL|3|3|H2,H2,Q|2
BASE_REFILL|3|3|H2,H3,H2|1
BASE_REFILL|3|3|H2,H3,H3|1
BASE_REFILL|3|3|H2,H4,H3|1
BASE_REFILL|3|3|H2,H5,H2|1
BASE_REFILL|3|3|H2,H5,K|1
BASE_REFILL|3|3|H3,A,A|1
BASE_REFILL|3|3|H3,A,Q|1
BASE_REFILL|3|3|H3,H1,Q|1
BASE_REFILL|3|3|H3,H2,H2|1
BASE_REFILL|3|3|H3,H3,H1|1
BASE_REFILL|3|3|H3,H4,H4|1
BASE_REFILL|3|3|H3,H5,H1|1
BASE_REFILL|3|3|H3,H5,Q|1
BASE_REFILL|3|3|H3,J,H2|1
BASE_REFILL|3|3|H3,J,Scat|1
BASE_REFILL|3|3|H4,H1,K|1
BASE_REFILL|3|3|H4,H4,J|1
BASE_REFILL|3|3|H4,H5,H1|1
BASE_REFILL|3|3|H4,T,H3|1
BASE_REFILL|3|3|H4,T,T|1
BASE_REFILL|3|3|H4,X3,H4|1
BASE_REFILL|3|3|H5,H1,A|1
BASE_REFILL|3|3|H5,H2,T|2
BASE_REFILL|3|3|H5,H3,H5|1
BASE_REFILL|3|3|H5,H3,J|1
BASE_REFILL|3|3|H5,H4,H3|1
BASE_REFILL|3|3|H5,H4,X4|1
BASE_REFILL|3|3|H5,H5,H3|1
BASE_REFILL|3|3|H5,H5,H4|1
BASE_REFILL|3|3|H5,J,A|1
BASE_REFILL|3|3|H5,J,T|1
BASE_REFILL|3|3|H5,K,H5|1
BASE_REFILL|3|3|H5,K,T|1
BASE_REFILL|3|3|H5,T,H3|1
BASE_REFILL|3|3|H5,T,H5|1
BASE_REFILL|3|3|J,H1,H1|1
BASE_REFILL|3|3|J,H1,H3|1
BASE_REFILL|3|3|J,H1,H4|1
BASE_REFILL|3|3|J,H1,Q|2
BASE_REFILL|3|3|J,H3,H1|1
BASE_REFILL|3|3|J,H4,T|1
BASE_REFILL|3|3|J,J,A|1
BASE_REFILL|3|3|J,J,H2|2
BASE_REFILL|3|3|J,J,J|1
BASE_REFILL|3|3|J,Q,H1|1
BASE_REFILL|3|3|J,Q,X2|1
BASE_REFILL|3|3|J,T,T|2
BASE_REFILL|3|3|K,H1,H1|1
BASE_REFILL|3|3|K,H1,H5|1
BASE_REFILL|3|3|K,H1,Scat|1
BASE_REFILL|3|3|K,H5,H4|1
BASE_REFILL|3|3|K,H5,H5|1
BASE_REFILL|3|3|K,J,H4|1
BASE_REFILL|3|3|K,Q,J|1
BASE_REFILL|3|3|K,Q,X4|1
BASE_REFILL|3|3|K,Scat,H4|1
BASE_REFILL|3|3|K,T,Q|2
BASE_REFILL|3|3|K,X4,Q|1
BASE_REFILL|3|3|Q,A,H1|2
BASE_REFILL|3|3|Q,H4,H1|1
BASE_REFILL|3|3|Q,H4,T|1
BASE_REFILL|3|3|Q,H5,H3|1
BASE_REFILL|3|3|Q,H5,J|1
BASE_REFILL|3|3|Q,Q,H2|1
BASE_REFILL|3|3|Q,Q,K|1
BASE_REFILL|3|3|Scat,H2,H3|1
BASE_REFILL|3|3|T,A,H2|1
BASE_REFILL|3|3|T,H1,J|2
BASE_REFILL|3|3|T,H2,H2|1
BASE_REFILL|3|3|T,H4,H2|1
BASE_REFILL|3|3|T,H5,H2|1
BASE_REFILL|3|3|T,H5,H3|1
BASE_REFILL|3|3|T,J,J|1
BASE_REFILL|3|3|T,J,K|1
BASE_REFILL|3|3|T,K,T|1
BASE_REFILL|3|3|T,Q,H2|1
BASE_REFILL|3|3|T,T,A|1
BASE_REFILL|3|3|T,T,H3|1
BASE_REFILL|3|3|T,T,Q|1
BASE_REFILL|3|3|X2,J,H1|1
BASE_REFILL|3|3|X3,A,H3|1
BASE_REFILL|3|3|X3,A,H4|1
BASE_REFILL|3|3|X3,H1,H2|1
BASE_REFILL|3|3|X3,H2,H5|1
BASE_REFILL|3|3|X3,J,H4|1
BASE_REFILL|3|3|X4,H4,Q|1
BASE_REFILL|3|4|A,H1,T,A|1
BASE_REFILL|3|4|A,H3,T,T|1
BASE_REFILL|3|4|A,Q,H2,K|1
BASE_REFILL|3|4|H1,H4,H1,H2|1
BASE_REFILL|3|4|H1,J,H1,H1|1
BASE_REFILL|3|4|H1,K,H5,T|1
BASE_REFILL|3|4|H2,A,A,Q|1
BASE_REFILL|3|4|H2,A,A,T|1
BASE_REFILL|3|4|H2,H2,X4,H1|1
BASE_REFILL|3|4|H2,H3,H5,K|1
BASE_REFILL|3|4|H2,K,K,H5|1
BASE_REFILL|3|4|H2,T,T,H2|1
BASE_REFILL|3|4|H3,H2,H2,K|1
BASE_REFILL|3|4|H3,H3,H2,A|1
BASE_REFILL|3|4|H3,H5,H4,K|2
BASE_REFILL|3|4|H3,K,H2,H2|1
BASE_REFILL|3|4|H3,Q,A,H3|1
BASE_REFILL|3|4|H4,H1,J,H2|1
BASE_REFILL|3|4|H4,H1,Q,H3|1
BASE_REFILL|3|4|H4,H2,A,Q|2
BASE_REFILL|3|4|H4,H2,H1,Q|1
BASE_REFILL|3|4|H4,H3,H1,Q|2
BASE_REFILL|3|4|H5,H1,T,H2|1
BASE_REFILL|3|4|H5,H3,H5,H4|1
BASE_REFILL|3|4|H5,H4,H4,H3|1
BASE_REFILL|3|4|H5,H4,H4,H5|1
BASE_REFILL|3|4|H5,H4,K,H3|1
BASE_REFILL|3|4|J,H3,A,Q|1
BASE_REFILL|3|4|J,H4,H2,H2|1
BASE_REFILL|3|4|J,J,A,J|1
BASE_REFILL|3|4|J,K,K,J|1
BASE_REFILL|3|4|J,Q,K,K|1
BASE_REFILL|3|4|J,X3,A,H5|1
BASE_REFILL|3|4|K,A,H4,H4|1
BASE_REFILL|3|4|K,H1,H3,H4|1
BASE_REFILL|3|4|K,H3,A,Q|1
BASE_REFILL|3|4|K,J,H3,H3|1
BASE_REFILL|3|4|K,X3,T,T|1
BASE_REFILL|3|4|Q,A,H2,Q|1
BASE_REFILL|3|4|Q,A,J,H4|1
BASE_REFILL|3|4|Q,H2,H5,H5|1
BASE_REFILL|3|4|Q,J,K,H1|1
BASE_REFILL|3|4|Q,K,Q,J|1
BASE_REFILL|3|4|Q,Q,K,A|1
BASE_REFILL|3|4|Q,T,T,J|1
BASE_REFILL|3|4|T,H2,H1,H5|2
BASE_REFILL|3|4|T,H3,H4,H5|1
BASE_REFILL|3|4|T,J,T,K|1
BASE_REFILL|3|4|T,K,J,H3|1
BASE_REFILL|3|4|T,T,H5,A|1
BASE_REFILL|3|4|X3,H1,H2,H2|1
BASE_REFILL|3|4|X4,Q,H1,H4|2
BASE_REFILL|3|5|A,J,J,A,J|1
BASE_REFILL|3|5|H1,J,H5,K,X4|1
BASE_REFILL|3|5|H1,X2,T,H4,H3|2
BASE_REFILL|3|5|H2,H2,Q,T,H5|1
BASE_REFILL|3|5|H4,H5,H4,H5,H4|1
BASE_REFILL|3|5|H4,Q,H1,H2,H1|1
BASE_REFILL|3|5|H5,H2,H1,H5,K|1
BASE_REFILL|3|5|H5,H3,H4,K,A|1
BASE_REFILL|3|5|H5,H5,T,H2,H5|1
BASE_REFILL|3|5|J,H1,X4,A,Q|1
BASE_REFILL|3|5|K,A,H1,H4,A|1
BASE_REFILL|3|5|Q,H5,H2,H5,H5|1
BASE_REFILL|3|5|Q,H5,J,J,K|1
BASE_REFILL|3|5|X4,H5,T,H4,J|2
BASE_REFILL|3|6|J,T,J,H2,A,A|1
BASE_REFILL|3|6|Q,Q,A,H3,H5,H3|1
BASE_REFILL|3|6|T,K,K,H5,H1,H3|1
BASE_REFILL|4|1|A|23
BASE_REFILL|4|1|H1|31
BASE_REFILL|4|1|H2|27
BASE_REFILL|4|1|H3|31
BASE_REFILL|4|1|H4|18
BASE_REFILL|4|1|H5|25
BASE_REFILL|4|1|J|30
BASE_REFILL|4|1|K|22
BASE_REFILL|4|1|Q|22
BASE_REFILL|4|1|Scat|1
BASE_REFILL|4|1|T|19
BASE_REFILL|4|1|X2|2
BASE_REFILL|4|1|X3|1
BASE_REFILL|4|2|A,A|5
BASE_REFILL|4|2|A,H1|6
BASE_REFILL|4|2|A,H2|3
BASE_REFILL|4|2|A,H3|1
BASE_REFILL|4|2|A,H4|1
BASE_REFILL|4|2|A,H5|5
BASE_REFILL|4|2|A,K|1
BASE_REFILL|4|2|A,Q|2
BASE_REFILL|4|2|A,T|1
BASE_REFILL|4|2|H1,H1|3
BASE_REFILL|4|2|H1,H2|5
BASE_REFILL|4|2|H1,H3|1
BASE_REFILL|4|2|H1,H4|4
BASE_REFILL|4|2|H1,H5|4
BASE_REFILL|4|2|H1,J|2
BASE_REFILL|4|2|H1,K|2
BASE_REFILL|4|2|H1,Q|2
BASE_REFILL|4|2|H1,T|3
BASE_REFILL|4|2|H2,A|2
BASE_REFILL|4|2|H2,H1|2
BASE_REFILL|4|2|H2,H2|3
BASE_REFILL|4|2|H2,H3|2
BASE_REFILL|4|2|H2,H4|6
BASE_REFILL|4|2|H2,H5|4
BASE_REFILL|4|2|H2,J|4
BASE_REFILL|4|2|H2,K|1
BASE_REFILL|4|2|H2,T|1
BASE_REFILL|4|2|H3,A|3
BASE_REFILL|4|2|H3,H1|4
BASE_REFILL|4|2|H3,H3|2
BASE_REFILL|4|2|H3,H4|5
BASE_REFILL|4|2|H3,H5|3
BASE_REFILL|4|2|H3,J|3
BASE_REFILL|4|2|H3,K|1
BASE_REFILL|4|2|H3,Q|4
BASE_REFILL|4|2|H3,T|4
BASE_REFILL|4|2|H4,A|4
BASE_REFILL|4|2|H4,H1|1
BASE_REFILL|4|2|H4,H2|5
BASE_REFILL|4|2|H4,H3|3
BASE_REFILL|4|2|H4,H5|5
BASE_REFILL|4|2|H4,J|3
BASE_REFILL|4|2|H4,K|1
BASE_REFILL|4|2|H4,Q|3
BASE_REFILL|4|2|H5,A|3
BASE_REFILL|4|2|H5,H1|8
BASE_REFILL|4|2|H5,H2|2
BASE_REFILL|4|2|H5,H3|2
BASE_REFILL|4|2|H5,H4|1
BASE_REFILL|4|2|H5,H5|3
BASE_REFILL|4|2|H5,J|1
BASE_REFILL|4|2|H5,K|1
BASE_REFILL|4|2|H5,Q|1
BASE_REFILL|4|2|H5,T|1
BASE_REFILL|4|2|H5,X4|1
BASE_REFILL|4|2|J,A|1
BASE_REFILL|4|2|J,H1|3
BASE_REFILL|4|2|J,H2|1
BASE_REFILL|4|2|J,H3|7
BASE_REFILL|4|2|J,H4|2
BASE_REFILL|4|2|J,H5|2
BASE_REFILL|4|2|J,J|1
BASE_REFILL|4|2|J,K|1
BASE_REFILL|4|2|J,Q|1
BASE_REFILL|4|2|J,T|4
BASE_REFILL|4|2|K,A|2
BASE_REFILL|4|2|K,H1|1
BASE_REFILL|4|2|K,H2|5
BASE_REFILL|4|2|K,H3|1
BASE_REFILL|4|2|K,H4|3
BASE_REFILL|4|2|K,H5|1
BASE_REFILL|4|2|K,J|1
BASE_REFILL|4|2|K,K|1
BASE_REFILL|4|2|K,Q|2
BASE_REFILL|4|2|K,X4|1
BASE_REFILL|4|2|Q,A|2
BASE_REFILL|4|2|Q,H1|1
BASE_REFILL|4|2|Q,H2|4
BASE_REFILL|4|2|Q,H4|2
BASE_REFILL|4|2|Q,H5|3
BASE_REFILL|4|2|Q,J|3
BASE_REFILL|4|2|Q,K|1
BASE_REFILL|4|2|Q,Q|2
BASE_REFILL|4|2|Q,Scat|1
BASE_REFILL|4|2|Scat,H4|1
BASE_REFILL|4|2|Scat,K|1
BASE_REFILL|4|2|T,H1|3
BASE_REFILL|4|2|T,H2|1
BASE_REFILL|4|2|T,H3|1
BASE_REFILL|4|2|T,H4|1
BASE_REFILL|4|2|T,H5|7
BASE_REFILL|4|2|T,J|1
BASE_REFILL|4|2|T,K|1
BASE_REFILL|4|2|T,Q|4
BASE_REFILL|4|2|T,T|2
BASE_REFILL|4|2|T,X2|1
BASE_REFILL|4|2|X2,H4|2
BASE_REFILL|4|2|X2,T|1
BASE_REFILL|4|2|X4,H4|1
BASE_REFILL|4|2|X4,H5|1
BASE_REFILL|4|2|X4,T|1
BASE_REFILL|4|3|A,H1,H2|1
BASE_REFILL|4|3|A,H3,T|1
BASE_REFILL|4|3|A,K,T|1
BASE_REFILL|4|3|A,Q,H4|1
BASE_REFILL|4|3|A,Q,H5|1
BASE_REFILL|4|3|A,Q,Q|1
BASE_REFILL|4|3|A,T,A|2
BASE_REFILL|4|3|H1,H1,H3|1
